"KOD10,C,5","JEL,C,1","NEV,C,150","NEM,C,1","KOR_A,N,2,0","KOR_F,N,2,0","ERV_KEZD,C,8","ERV_VEGE,C,8"
C3104,,Arcüreg rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3111,,Rostacsonti üreg rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3112,,Rostacsonti üreg rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3113,,Rostacsonti üreg rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3114,,Rostacsonti üreg rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3121,,Homloküreg rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3122,,Homloküreg rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3123,,Homloküreg rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3124,,Homloküreg rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3131,,Ékcsonti üreg rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3132,,Ékcsonti üreg rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3133,,Ékcsonti üreg rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3134,,Ékcsonti üreg rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3181,,"A melléküregek átfedï elváltozása, rosszind. dag. I. stádium",0,0,99,20010401,29991231
C3182,,"A melléküregek átfedï elváltozása, rosszind. dag. II. stádium",0,0,99,20010401,29991231
C3183,,"A melléküregek átfedï elváltozása, rosszind. dag. III. stádium",0,0,99,20010401,29991231
C3184,,"A melléküregek átfedï elváltozása, rosszind. dag. IV. stádium",0,0,99,20010401,29991231
C3201,,Glottis rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3202,,Glottis rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3203,,Glottis rosszindulatú daganata III.stádium,0,0,99,20010401,29991231
C3204,,Glottis rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3211,,Supraglotticus rész rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3212,,Supraglotticus rész rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3213,,Supraglotticus rész rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3214,,Supraglotticus rész rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3221,,Subglotticus rész rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3222,,Subglotticus rész rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3223,,Subglotticus rész rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3224,,Subglotticus rész rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3231,,Gégeporc rosszindulatú daganata I. stádium,0,0,99,20010401,29991231
C3232,,Gégeporc rosszindulatú daganata II. stádium,0,0,99,20010401,29991231
C3233,,Gégeporc rosszindulatú daganata III. stádium,0,0,99,20010401,29991231
C3234,,Gégeporc rosszindulatú daganata IV. stádium,0,0,99,20010401,29991231
C3281,,"A gége átfedï elváltozása, rosszindulatú daganata I. stádium",0,0,99,20010401,29991231
C3282,,"A gége átfedï elváltozása, rosszindulatú daganata II. stádium",0,0,99,20010401,29991231
C3283,,"A gége átfedï elváltozása, rosszindulatú daganata III. stádium",0,0,99,20010401,29991231
C3284,,"A gége átfedï elváltozása, rosszindulatú daganata IV. stádium",0,0,99,20010401,29991231
C3291,,"Gége rosszindulatú daganata, k.m.n. I. stádium",0,0,99,20010401,29991231
C3292,,"Gége rosszindulatú daganata, k.m.n. II. stádium",0,0,99,20010401,29991231
C3293,,"Gége rosszindulatú daganata, k.m.n. III. stádium",0,0,99,20010401,29991231
C3294,,"Gége rosszindulatú daganata, k.m.n. IV. stádium",0,0,99,20010401,29991231
C7952,,A gerincoszlop csontjainak másodlagos rosszind. daganata,0,0,99,20010401,29991231
O0311,,Inkomplett spontán vetélés elhúzódó v.bï vérzéssel korai(bet.12hétig),2,8,60,20010401,29991231
O0312,,Inkomplett spontán vetélés elhúzódó v.bï vérzéssel középidïs,2,8,60,20010401,29991231
O0321,,Inkomplett spontán vetélés emboliával korai (betölt. 12.hétig),2,8,60,20010401,29991231
O0322,,Inkomplett spontán vetélés emboliával középidïs,2,8,60,20010401,29991231
O0331,,Inkomplett spontán vetélés egyéb és k.m.n. szöv. korai (bet.12. hétig),2,8,60,20010401,29991231
O0332,,Inkomplett spontán vetélés egyéb és k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0341,,Inkomplett spontán vetélés szövïdmény nélkül korai (betölt. 12.hétig),2,8,60,20010401,29991231
O0342,,Inkomplett spontán vetélés szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0351,,Komplett v. k.m.n. spon. vetélés ivarszervi-med.-i fert.-sel korai,2,8,60,20010401,29991231
O0352,,Komplett v. k.m.n. spon. vetélés ivarszervi-med.-i fert.-sel középidïs,2,8,60,20010401,29991231
O0361,,Komplett v. k.m.n. spon. vetélés elhúzódó v.igen bï vérz. korai(12hét),2,8,60,20010401,29991231
O0362,,Komplett v. k.m.n. spon. vetélés elhúzódó v.igen bï vérz. középidïs,2,8,60,20010401,29991231
O0371,,Komplett v. k.m.n. spon. vetélés emboliával korai(betölt. 12 hétig),2,8,60,20010401,29991231
O0372,,Komplett v. k.m.n. spon. vetélés emboliával középidïs,2,8,60,20010401,29991231
O0381,,Komplett v. k.m.n. spon. vetélés egyéb és k.m.n. szöv. korai(bet.12hét,2,8,60,20010401,29991231
O0382,,Komplett v. k.m.n. spon. vetélés egyéb és k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0391,,Komplett v. k.m.n. spon. vetélés szövïdmény nélkül korai (bet.12hétig),2,8,60,20010401,29991231
O0392,,Komplett v. k.m.n. spon. vetélés szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0401,,Inkomplett m¹vi vetélés ivarszervi és medencei fert.-sel korai(12.hét),2,8,60,20010401,29991231
O0402,,Inkomplett m¹vi vetélés ivarszervi és medencei fert.-sel középidïs,2,8,60,20010401,29991231
O0411,,Inkomplett m¹vi vetélés elhúzódó vagy bï vérzéssel korai (bet.12.hét),2,8,60,20010401,29991231
O0412,,Inkomplett m¹vi vetélés elhúzódó vagy bï vérzéssel középidïs,2,8,60,20010401,29991231
O0421,,Inkomplett m¹vi vetélés emboliával korai (betöltött 12. hét),2,8,60,20010401,29991231
O0422,,Inkomplett m¹vi vetélés emboliával középidïs,2,8,60,20010401,29991231
O0431,,Inkomplett m¹vi vetélés egyéb és k.m.n. szövïd. korai (bet. 12.hét),2,8,60,20010401,29991231
O0432,,Inkomplett m¹vi vetélés egyéb és k.m.n. szövïd. középidïs,2,8,60,20010401,29991231
O0441,,Inkomplett m¹vi vetélés szövïdmény nélkül korai (bet. 12.hét),2,8,60,20010401,29991231
O0442,,Inkomplett m¹vi vetélés szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0451,,Komplett v. k.m.n. m¹vi vet. ivarszervi és medencei fert. korai(12hét),2,8,60,20010401,29991231
O0452,,Komplett v. k.m.n. m¹vi vet. ivarszervi és medencei fert. középidïs,2,8,60,20010401,29991231
O0461,,Komplett v. k.m.n. m¹vi vet. elhúzódó v. igen bï vérz. korai (12.hét),2,8,60,20010401,29991231
O0462,,Komplett v. k.m.n. m¹vi vet. elhúzódó v. igen bï vérz. középidïs,2,8,60,20010401,29991231
O0471,,Komplett v. k.m.n. m¹vi vet. emboliával korai (betöltött 12. hétig),2,8,60,20010401,29991231
O0472,,Komplett v. k.m.n. m¹vi vet. emboliával középidïs,2,8,60,20010401,29991231
O0481,,Komplett v. k.m.n. m¹vi vet. egyéb és k.m.n. szöv. korai(bet.12.hét),2,8,60,20010401,29991231
O0482,,Komplett v. k.m.n. m¹vi vet. egyéb és k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0491,,Komplett v. k.m.n. m¹vi vet. szövïdmény nélkül korai(bet. 12 hétig),2,8,60,20010401,29991231
O0492,,Komplett v. k.m.n. m¹vi vet. szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0501,,"Inkomplett vet. egyéb okból, ivarszervi és medencei fert. korai(12hét)",2,8,60,20010401,29991231
O0502,,"Inkomplett vet. egyéb okból, ivarszervi és medencei fert. középidïs",2,8,60,20010401,29991231
O0511,,"Inkomplett vet. egyéb okból, elhúzódó vagy bï vérz. korai (12 hétig)",2,8,60,20010401,29991231
O0512,,"Inkomplett vet. egyéb okból, elhúzódó vagy bï vérz. középidïs",2,8,60,20010401,29991231
O0521,,"Inkomplett vet. egyéb okból, emboliával korai (betöltött 12.hétig)",2,8,60,20010401,29991231
O0522,,"Inkomplett vet. egyéb okból, emboliával középidïs",2,8,60,20010401,29991231
O0531,,"Inkomplett vet. egyéb okból, egyéb és k.m.n. szöv. korai (12.hétig)",2,8,60,20010401,29991231
O0532,,"Inkomplett vet. egyéb okból, egyéb és k.m.n. szöv. középidïs",2,8,60,20010401,29991231
O0541,,"Inkomplett vet. egyéb okból, szövïdmény nélkül korai (12.hétig)",2,8,60,20010401,29991231
O0542,,"Inkomplett vet. egyéb okból, szövïdmény nélkül középidïs",2,8,60,20010401,29991231
O0551,,"Komplett vet. egyéb okból, ivarszervi és medencei fert. korai(12.hét)",2,8,60,20010401,29991231
O0552,,"Komplett vet. egyéb okból, ivarszervi és medencei fert. középidïs",2,8,60,20010401,29991231
O0561,,"Komplett vet. egyéb okból, elhúzódó vagy igen bï vérz. korai(12.hétig)",2,8,60,20010401,29991231
O0562,,"Komplett vet. egyéb okból, elhúzódó vagy igen bï vérz. középidïs",2,8,60,20010401,29991231
O0571,,"Komplett vet. egyéb okból, emboliával korai (betöltöltött 12. hétig)",2,8,60,20010401,29991231
O0572,,"Komplett vet. egyéb okból, emboliával középidïs",2,8,60,20010401,29991231
O0581,,"Komplett vet. egyéb okból, egyéb és k.m.n. szöv. korai (bet.12.hétig)",2,8,60,20010401,29991231
O0582,,"Komplett vet. egyéb okból, egyéb és k.m.n. szöv. középidïs",2,8,60,20010401,29991231
O0591,,"Komplett vet. egyéb okból, szövïdmény nélkül korai (bet. 12. hétig)",2,8,60,20010401,29991231
O0592,,"Komplett vet. egyéb okból, szövïdmény nélkül középidïs",2,8,60,20010401,29991231
O0601,,K.m.n. inkomplett vet. ivarszervi és medencei fert. korai (12.hétig),2,8,60,20010401,29991231
O0602,,K.m.n. inkomplett vet. ivarszervi és medencei fert. középidïs,2,8,60,20010401,29991231
O0611,,K.m.n. inkomplett vet. elhúzódó vagy bï vérz. korai (bet. 12. hétig),2,8,60,20010401,29991231
O0612,,K.m.n. inkomplett vet. elhúzódó vagy bï vérz. középidïs,2,8,60,20010401,29991231
O0621,,K.m.n. inkomplett vet. emboliával korai (betöltött 12. hétig),2,8,60,20010401,29991231
O0622,,K.m.n. inkomplett vet. emboliával középidïs,2,8,60,20010401,29991231
O0631,,K.m.n. inkomplett vet. egyéb és k.m.n. szöv. korai (bet. 12.hétig),2,8,60,20010401,29991231
O0632,,K.m.n. inkomplett vet. egyéb és k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0641,,K.m.n. inkomplett vet. szövïdmény nélkül korai (betöltött 12.hétig),2,8,60,20010401,29991231
O0642,,K.m.n. inkomplett vet. szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0651,,K.m.n. komplett vet. ivarszervi és medencei fert. korai (bet.12.hétig),2,8,60,20010401,29991231
O0652,,K.m.n. komplett vet. ivarszervi és medencei fert. középidïs,2,8,60,20010401,29991231
O0661,,K.m.n. komplett vet. elhúzódó vagy igen bï vérz. korai (bet.12.hétig),2,8,60,20010401,29991231
O0662,,K.m.n. komplett vet. elhúzódó vagy igen bï vérz. középidïs,2,8,60,20010401,29991231
O0671,,K.m.n. komplett vet. emboliával korai (betöltött 12. hétig),2,8,60,20010401,29991231
O0672,,K.m.n. komplett vet. emboliával középidïs,2,8,60,20010401,29991231
O0681,,K.m.n. komplett vet. egyéb és k.m.n. szövïd. korai (betölt. 12.hétig),2,8,60,20010401,29991231
O0682,,K.m.n. komplett vet. egyéb és k.m.n. szövïd. középidïs,2,8,60,20010401,29991231
O0691,,K.m.n. komplett vet. szövïdmény nélkül korai (betöltött 12. hétig),2,8,60,20010401,29991231
O0692,,K.m.n. komplett vet. szövïdmény nélkül középidïs,2,8,60,20010401,29991231
O0701,,Sikertelen terhességmegsz. kismedencei és genitalis fert. korai(12.hét,2,8,60,20010401,29991231
O0702,,Sikertelen terhességmegsz. kismedencei és genitalis fert. középidïs,2,8,60,20010401,29991231
O0711,,Sikertelen terhességmegsz. elhúzódó vagy erïs vérz. korai (12. hétig),2,8,60,20010401,29991231
O0712,,Sikertelen terhességmegsz. elhúzódó vagy erïs vérz. középidïs,2,8,60,20010401,29991231
O0721,,Sikertelen terhességmegszakítás emboliával korai (bet. 12. hétig),2,8,60,20010401,29991231
O0722,,Sikertelen terhességmegszakítás emboliával középidïs,2,8,60,20010401,29991231
O0731,,Sikertelen terhességmegsz. egyéb és k.m.n. szöv. korai (bet.12. hétig),2,8,60,20010401,29991231
O0732,,Sikertelen terhességmegsz. egyéb és k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0741,,Sikertelen terhességmegszakítás szöv. nélkül korai (bet.12.hétig),2,8,60,20010401,29991231
O0742,,Sikertelen terhességmegszakítás szöv. nélkül középidïs,2,8,60,20010401,29991231
O0751,,Sikertelenül megkís. egyéb és k.m.n. vet. genitalis fert. korai(12.hét,2,8,60,20010401,29991231
O0752,,Sikertelenül megkís. egyéb és k.m.n. vet. genitalis fert. középidïs,2,8,60,20010401,29991231
O0761,,Sikertelenül megkís. egyéb és k.m.n. vet. elhúzódó vérz. korai (12.hét,2,8,60,20010401,29991231
O0762,,Sikertelenül megkís. egyéb és k.m.n. vet. elhúzódó vérz. középidïs,2,8,60,20010401,29991231
O0771,,Sikertelenül megkís. egyéb és k.m.n. vet. emboliával korai(12.hétig),2,8,60,20010401,29991231
O0772,,Sikertelenül megkís. egyéb és k.m.n. vet. emboliával középidïs,2,8,60,20010401,29991231
O0781,,Sikertelenül megkís. k.m.n. vetélés egyéb k.m.n. szöv. korai(12.hétig),2,8,60,20010401,29991231
O0782,,Sikertelenül megkís. k.m.n. vetélés egyéb k.m.n. szöv. középidïs,2,8,60,20010401,29991231
O0791,,Sikertelen egyéb és k.m.n. vetélés szöv. nélkül korai (12. hétig),2,8,60,20010401,29991231
O0792,,Sikertelen egyéb és k.m.n. vetélés szöv. nélkül középidïs,2,8,60,20010401,29991231
O0801,,"Vetélés, méhen kívüli és üszögterh. utáni genitalis fert. korai(12.hét",2,8,60,20010401,29991231
O0802,,"Vetélés, méhen kívüli és üszögterh. utáni genitalis fert. középidïs",2,8,60,20010401,29991231
O0811,,"Vetélés, méhen kívüli és üszögterh. utáni elh. vérzés korai (12.hétig)",2,8,60,20010401,29991231
O0812,,"Vetélés, méhen kívüli és üszögterh. utáni elh. vérzés középidïs",2,8,60,20010401,29991231
O0821,,"Vetélést, méhen kívüli és üszögterh. követï embolia korai (12.hétig)",2,8,60,20010401,29991231
O0822,,"Vetélést, méhen kívüli és üszögterh. követï embolia középidïs",2,8,60,20010401,29991231
O0831,,"Vetélést, méhen kívüli és üszögterh. követï shock korai (12.hétig)",2,8,60,20010401,29991231
O0832,,"Vetélést, méhen kívüli és üszögterh. követï shock középidïs",2,8,60,20010401,29991231
O0841,,"Vetélést, méhen kívüli és üszögterh. követï veseelégt. korai(12.hétig)",2,8,60,20010401,29991231
O0842,,"Vetélést, méhen kívüli és üszögterh. követï veseelégt. középidïs",2,8,60,20010401,29991231
O0851,,"Vetélést, méhen kívüli és üszögterh. követï anyagcserezav. korai",2,8,60,20010401,29991231
O0852,,"Vetélést, méhen kívüli és üszögterh. követï anyagcserezav. középidïs",2,8,60,20010401,29991231
O0861,,"Kismed. szervek károsodása vet.,méhenkívüli, üszögterh. után korai",2,8,60,20010401,29991231
O0862,,"Kismed. szervek károsodása vet.,méhenkívüli, üszögterh. után középidïs",2,8,60,20010401,29991231
O0871,,"Vetélést, méhen kívüli és üszögterh. követï vénás szöv. korai(12.hétig",2,8,60,20010401,29991231
O0872,,"Vetélést, méhen kívüli és üszögterh. követï vénás szöv. középidïs",2,8,60,20010401,29991231
O0881,,"Vetélést, méhen kívüli és üszögterh. követï egyéb szöv. korai(12.hétig",2,8,60,20010401,29991231
O0882,,"Vetélést, méhen kívüli és üszögterh. követï egyéb szöv. középidïs",2,8,60,20010401,29991231
O0891,,"Vetélést, méhen kívüli és üszögterh. követï szöv. k.m.n. korai(12.héti",2,8,60,20010401,29991231
O0892,,"Vetélést, méhen kívüli és üszögterh. követï szöv. k.m.n. középidïs",2,8,60,20010401,29991231
O0301,,Inkomplett spontán vet. ivarszervi és medencei fert. korai (12.hétig),2,8,60,20010401,29991231
O0302,,Inkomplett spontán vet. ivarszervi és medencei fert. középidïs,2,8,60,20010401,29991231
S0271,,Koponyacsontok többszörös törései,0,0,99,20010401,29991231
S0272,,Arccsontok többszörös törései,0,0,99,20010401,29991231
Z9881,,Replantációs m¹tét utáni egyéb meghatározott állapotok,0,0,99,20010401,29991231
Z4581,,Izületi endoprotézis m¹tétet követï mozgásterápia,0,0,99,20010401,29991231
C3191,,"Melléküreg rosszindulatú daganata, k.m.n. I. stádium",0,0,99,20010401,29991231
C3192,,"Melléküreg rosszindulatú daganata, k.m.n. II. stádium",0,0,99,20010401,29991231
C3193,,"Melléküreg rosszindulatú daganata, k.m.n. III. stádium",0,0,99,20010401,29991231
C3194,,"Melléküreg rosszindulatú daganata, k.m.n. IV. stádium",0,0,99,20010401,29991231
D1820,,Juvenilis angiofibroma,0,0,99,20010401,29991231
I6711,,Artéria carotis interna nem rupturált aneurysmája,0,0,99,20010401,29991231
I6712,,Artéria communicans anterior nem rupturált aneurysmája,0,0,99,20010401,29991231
I6713,,Artéria cerebri anterior nem rupturált aneurysmája,0,0,99,20010401,29991231
I6714,,Artéria cerebri media nem rupturált aneurysmája,0,0,99,20010401,29991231
I6715,,Artéria vertebrális és ágai nem rupturált aneurysmája,0,0,99,20010401,29991231
I6716,,Artéria basilaris nem rupturált aneurysmája,0,0,99,20010401,29991231
Q2821,,Az agyi erek nem vérzett arteriovenosus rendellenessége - hemispheriális,0,0,99,20010401,29991231
Q2822,,Az agyi erek nem vérzett arteriovenosus rendellenessége - axiális supratentoriális,0,0,99,20010401,29991231
Q2823,,Az agyi erek nem vérzett arteriovenosus rendellenessége - infratentoriális,0,0,99,20010401,29991231
Q2824,,A keményburok arteriovenosus fistulája,0,0,99,20010401,29991231
Q2882,,A gerinc ereinek nem vérzett arteriovenosus rendellenessége - cervicalis,0,0,99,20010401,29991231
